•ÈÀweb-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url
1554331201-3734,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20OR%20%23collegecheatingscandal%20OR%20%23collegecheatingscam%20OR%20%23loriloughlin%20since%3A2019-01-01%20until%3A2019-04-03&src=typd&lang=en,@TalbertSwan,Bishop Talbert Swan,"University of Texas President @gregfenves announced Michael Center's firing in an email.

""The integrity of UT admissions is essential to our mission as a research university and to the students and families we serve."" #CollegeCheatingScandal https://bit.ly/2HfYo3a",6,33,67,1.55E+12,3/13/2019 19:49,/TalbertSwan/status/1113117563192594432
1554331201-3829,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20OR%20%23collegecheatingscandal%20OR%20%23collegecheatingscam%20OR%20%23loriloughlin%20since%3A2019-01-01%20until%3A2019-04-03&src=typd&lang=en,@THR,Hollywood Reporter,Beto getting more money than Bernie reminds me of the #CollegeAdmissionsScam,1,6,67,1.55E+12,3/18/2019 7:33,/THR/status/1110896788746260481
1554331201-3710,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20OR%20%23collegecheatingscandal%20OR%20%23collegecheatingscam%20OR%20%23loriloughlin%20since%3A2019-01-01%20until%3A2019-04-03&src=typd&lang=en,@BostonJustice,J.M. Lawrence,"Knew never seeing a soccer ball as a kid would finally pay off. 
Now I can play for Yale on a full scholarship. 
#YaleSoccerScandal #CollegeCheatingScandal #collegeadmissionsscandal",5,10,66,1.55E+12,4/1/2019 11:32,/BostonJustice/status/1111717698076114945
1554331201-4105,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20OR%20%23collegecheatingscandal%20OR%20%23collegecheatingscam%20OR%20%23loriloughlin%20since%3A2019-01-01%20until%3A2019-04-03&src=typd&lang=en,@BubsyThe_Bobcat,Bubsy,Episode 120- Our Favorite Songs Created by TV and Movie Bands!!  #np on #SoundCloud #PodernFamily #ihopnetwork #movies #podcast #empirerecords #FullHouse #LoriLoughlin #MarchMadness #marvelcomics #CaptainMarvelhttps://soundcloud.com/user-511527320/episode-120-our-favorite-songs-created-by-tv-and-movie-bandsåÊ‰Û_,1,74,65,1.55E+12,3/18/2019 10:54,/BubsyThe_Bobcat/status/1106306771705057280
1554331201-3843,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20OR%20%23collegecheatingscandal%20OR%20%23collegecheatingscam%20OR%20%23loriloughlin%20since%3A2019-01-01%20until%3A2019-04-03&src=typd&lang=en,@DQualls01,DeniseQualls01,When your sentiment changes but your personalized plate can't. #CollegeCheatingScandal pic.twitter.com/HsJpQ1bzUR,2,13,65,1.55E+12,3/18/2019 10:45,/DQualls01/status/1110874556712058884
1554331201-3841,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20OR%20%23collegecheatingscandal%20OR%20%23collegecheatingscam%20OR%20%23loriloughlin%20since%3A2019-01-01%20until%3A2019-04-03&src=typd&lang=en,@NAISnetwork,NAIS,Joining @UPonMSNBC for the 8am hour. Talking #NewZealandMosqueAttacks #Beto2020 #Manafort #CollegeCheatingScandal with @davidgura,5,9,65,1.55E+12,3/16/2019 4:43,/NAISnetwork/status/1111011812546408449
1554331201-3936,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20OR%20%23collegecheatingscandal%20OR%20%23collegecheatingscam%20OR%20%23loriloughlin%20since%3A2019-01-01%20until%3A2019-04-03&src=typd&lang=en,@DinnerPodcast,Dinner And A Podcast,"Aunt Becky is out. After being indicted in the #CollegeCheatingScandal, Lori Loughlin won't return for the #FullerHouse's final season in the fall http://thr.cm/B4zyrZåÊ #THRNewspic.twitter.com/5TqwcyBdQM",8,22,63,1.55E+12,3/18/2019 12:16,/DinnerPodcast/status/1107701769755344896
1554331201-3769,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20OR%20%23collegecheatingscandal%20OR%20%23collegecheatingscam%20OR%20%23loriloughlin%20since%3A2019-01-01%20until%3A2019-04-03&src=typd&lang=en,@CConnNBCBoston,Caroline Connolly,"If #FelicityHuffman or #lorilaughlin want any hope of rescuing their careers, they need to call Dylan and put him through school. Room, board, tuition, whatever he needs. If these two still have a publicist, today is the day to act. #CollegeCheatingScandal
https://www.washingtonpost.com/lifestyle/2019/03/16/after-overcoming-homelessness-this-teen-was-accepted-colleges/åÊ‰Û_",1,14,63,1.55E+12,3/17/2019 8:48,/CConnNBCBoston/status/1111358495633346560
1554331201-3933,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20OR%20%23collegecheatingscandal%20OR%20%23collegecheatingscam%20OR%20%23loriloughlin%20since%3A2019-01-01%20until%3A2019-04-03&src=typd&lang=en,@RickeySmiley,Rickey Smiley,"So @Maria_Hinojosa is accepting her @peopleenespanol honor today in #Miami, but don't fret: I was able to record her this week for @InTheThickShow, and we also welcome guest co-host @antoniacere to the #ITTSoundOff. We talk #Christchurch #Beto & #collegescam. Drops later today.",0,9,63,1.55E+12,3/15/2019 8:21,/RickeySmiley/status/1107794815029338112
1554331201-4256,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20OR%20%23collegecheatingscandal%20OR%20%23collegecheatingscam%20OR%20%23loriloughlin%20since%3A2019-01-01%20until%3A2019-04-03&src=typd&lang=en,@DiannaMaria,Dianna Maria,Should #JohnStamos have spoken words of support for his friend #LoriLoughlin? This and much more on my latest podcast! Listen to The @PerezHilton Podcast with @ChrisBooker on iTunes or directly at http://PerezPodcast.comåÊpic.twitter.com/FqdFU72mqC,45,4,63,1.55E+12,3/24/2019 8:50,/DiannaMaria/status/1105960563073581067
1554331201-3996,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20OR%20%23collegecheatingscandal%20OR%20%23collegecheatingscam%20OR%20%23loriloughlin%20since%3A2019-01-01%20until%3A2019-04-03&src=typd&lang=en,@selectedwisdom,Clint Watts,"Today‰Ûªs listing is an incredible value for families! Great neighborhood, affordable, and room for all!

http://ow.ly/Vwk950n1TwcåÊ

#FacebookDown  #BombCyclone #CollegeCheatingScandal  #InstagramBlackout2019  #BAYLIVpic.twitter.com/UjYKE0q2UL",0,153,61,1.55E+12,3/13/2019 17:01,/selectedwisdom/status/1106883666574278658
1554331201-3900,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20OR%20%23collegecheatingscandal%20OR%20%23collegecheatingscam%20OR%20%23loriloughlin%20since%3A2019-01-01%20until%3A2019-04-03&src=typd&lang=en,@AndyMorganTV,Andy Morgan,"It's #Monday. Time for #MMOweekly!
https://soundcloud.com/mikemikeandoscar/mmow031819åÊ‰Û_

#FilmTwitter #PodernFamily,
A new #SixDegreesOfMMO, #AvengersEndGame talk + our reactions to the #JamesGunn #News, #CollegeAdmissionScandal, that #Aladdin #Trailer & more!

https://open.spotify.com/show/3GC83gi9S9lOHoUJAPIQUCåÊ‰Û_
https://itunes.apple.com/us/podcast/mike-mike-and-oscar/id1293886831?mt=2åÊ‰Û_pic.twitter.com/tUKHgAV9kO",3,61,61,1.55E+12,3/17/2019 21:08,/AndyMorganTV/status/1108531480903458821
1554331201-3867,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20OR%20%23collegecheatingscandal%20OR%20%23collegecheatingscam%20OR%20%23loriloughlin%20since%3A2019-01-01%20until%3A2019-04-03&src=typd&lang=en,@MillennialMadmn,Millennial.Madman,"It's very upsetting to realize that Black media outlets do not prioritize connecting the dots of disability to headlining stories.  

It would have been poignant for a Black media outlet to discuss the #CollegeCheatingScandal with the disability angle as Teen Vogue has done.",1,22,61,1.55E+12,3/14/2019 9:19,/MillennialMadmn/status/1110317192954986497
1554331201-3951,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20OR%20%23collegecheatingscandal%20OR%20%23collegecheatingscam%20OR%20%23loriloughlin%20since%3A2019-01-01%20until%3A2019-04-03&src=typd&lang=en,@PerezHilton,Perez Hilton,"If I register to vote, will you get me out of jail like you did with #JussieSmolettHoax ?  #collegescam @TheDemocrats claim to be for the everyday working class folks; the oppressed & ignored. But you enjoy practicing nepotism & living the 1% that you supposedly disdained & abhor",2,5,61,1.55E+12,3/27/2019 15:02,/PerezHilton/status/1107427655576702977
1554331201-3980,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20OR%20%23collegecheatingscandal%20OR%20%23collegecheatingscam%20OR%20%23loriloughlin%20since%3A2019-01-01%20until%3A2019-04-03&src=typd&lang=en,@ClintEastwoodLA,Clint EastwoodåÊ_Ùà¼_Ùàü,"While the #CollegeAdmissionsScandal gets the headlines, the real issue is all the systematic, legal ways that discrimination continues, how those w/power & privilege wield their advantages at the expense of others. https://twitter.com/NYTMetro/status/1107745690598498306åÊ‰Û_",1,16,60,1.55E+12,3/19/2019 2:55,/ClintEastwoodLA/status/1107004866000494593
1554331201-4002,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20OR%20%23collegecheatingscandal%20OR%20%23collegecheatingscam%20OR%20%23loriloughlin%20since%3A2019-01-01%20until%3A2019-04-03&src=typd&lang=en,@NijjarSonam,ˆ¬üˆ©Üˆ¬¬ˆ¬¨,A former Oakland Unified teacher is suing #LoriLoughlin and others for a HUGE amount because she says her son didn‰Ûªt get into schools where #CollegeCheatingScandal have happened. pic.twitter.com/WbWf6BzqIU,17,15,60,1.55E+12,3/14/2019 11:51,/NijjarSonam/status/1106794703175864320
1554331201-4232,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20OR%20%23collegecheatingscandal%20OR%20%23collegecheatingscam%20OR%20%23loriloughlin%20since%3A2019-01-01%20until%3A2019-04-03&src=typd&lang=en,@byron_auguste,Byron Auguste,"Great post fr @integratedschls on the #CollegeScandal: ""While we shame the celebrities who got pinched, we look away from the routine ways that opportunities are hoarded in our pubic ed system. We love the egregious for giving us cover from the everyday.""

https://integratedschools.org/operation-varsity-blues-is-just-another-tiki-torch/åÊ‰Û_",2,31,59,1.55E+12,3/15/2019 8:10,/byron_auguste/status/1105987430719635456
1554331201-4137,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20OR%20%23collegecheatingscandal%20OR%20%23collegecheatingscam%20OR%20%23loriloughlin%20since%3A2019-01-01%20until%3A2019-04-03&src=typd&lang=en,@ReaganWorld,Michael Reagan,"""The people who are getting through with bribes, they shouldn't be allowed to stay.""

@USC students say they feel disrespected by the #CollegeCheatingScandal pic.twitter.com/AdIR46ZhYE",1,29,59,1.55E+12,3/15/2019 22:20,/ReaganWorld/status/1106234520989102080
1554331201-4089,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20OR%20%23collegecheatingscandal%20OR%20%23collegecheatingscam%20OR%20%23loriloughlin%20since%3A2019-01-01%20until%3A2019-04-03&src=typd&lang=en,@Alexpad,Alexander Padilla,"""The people who are getting through with bribes, they shouldn't be allowed to stay.""

University of Southern California students say they feel disrespected by the #CollegeCheatingScandal pic.twitter.com/ZY0b45yfku",5,28,59,1.55E+12,3/17/2019 21:15,/Alexpad/status/1106327000665329669
1554331201-3798,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20OR%20%23collegecheatingscandal%20OR%20%23collegecheatingscam%20OR%20%23loriloughlin%20since%3A2019-01-01%20until%3A2019-04-03&src=typd&lang=en,@APEducation1,The Altruist Party - Education,"Felicity Huffman made headlines earlier this week after she was accused of paying a bribe to secure her daughter's admission to college. Coincidentally, her #DesperateHousewives character did something oddly similar in the series http://thr.cm/BYDHw3åÊ #CollegeCheatingScandal pic.twitter.com/YK7mHb7IXd",6,25,59,1.55E+12,3/14/2019 14:29,/APEducation1/status/1112033022545526786
1554331201-4085,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20OR%20%23collegecheatingscandal%20OR%20%23collegecheatingscam%20OR%20%23loriloughlin%20since%3A2019-01-01%20until%3A2019-04-03&src=typd&lang=en,@Vicky4Trump,Vicky FåÊ_Ù_ÜR Trump,"A warning to all parents from the college admission scandal. 

#Collegecheatingscandal #Collegeadmissionsscandal #collegepic.twitter.com/L5U9vcj4eA",4,15,59,1.55E+12,3/15/2019 6:13,/Vicky4Trump/status/1106341908945657856
